t_h,R_measured_cm,R_implied_cm,Cbar,rho_dry,m_dry
1.8333333333333333,1.651,1.8737637939220124,1.9443545203387549,317.5541193738161,0.2719329099453355
1.85,1.6483999999999999,1.8727023974696986,1.939702962605695,317.9141833452877,0.2713844679743979
1.8666666666666667,1.6458,1.8716413273815753,1.9350596277004422,318.2747490635926,0.27083586407128174
1.8833333333333333,1.6432000000000002,1.870580366908152,1.9304235502881975,318.6358911953556,0.27028716211716347
1.9,1.6406,1.8695195195283996,1.9257947308406083,318.9976097562739,0.2697383620814907
1.9166666666666667,1.638,1.8684589121353328,1.92117370709949,319.3598625688236,0.26918942838343435
1.9333333333333333,1.6354,1.867398321431336,1.9165594911952928,319.72272707710624,0.2686404264175491
1.95,1.6328000000000003,1.8663376182873024,1.9119515097598847,320.08624894830314,0.2680913941499799
1.9666666666666666,1.6302,1.86527694652521,1.9073503759076924,320.450380371104,0.2675422910309124
1.9833333333333334,1.6276,1.8642165385065277,1.9027570823887072,320.8150427278091,0.26699305139808044
2.0,1.625,1.8631559813631404,1.8981698273375947,321.1803793138982,0.2664437945342557
2.0166666666666666,1.6238,1.862095885402798,1.8935912352373792,321.5461810365332,0.2663534354476571
2.033333333333333,1.6226,1.8610369615507354,1.8890243489095522,321.9122025582402,0.2662626533771306
2.05,1.6214,1.85997957095373,1.8844706882432098,322.27831807438616,0.2661713446064662
2.066666666666667,1.6202,1.8589235237042838,1.8799293963021984,322.6445922112791,0.2660795630807986
2.0833333333333335,1.619,1.8578688927557077,1.8754007489661475,323.010998637633,0.2659872875299754
2.1,1.6178000000000001,1.8568155472406953,1.8708841471396147,323.3775818392219,0.26589455504197274
2.1166666666666667,1.6166,1.8557633667556719,1.8663790398878164,323.7443829571899,0.2658013997424954
2.1333333333333333,1.6154000000000002,1.8547127049770913,1.8618869048697049,324.11127772377984,0.2657077199548189
2.15,1.6142,1.8536634657044433,1.8574072918833853,324.4782985271893,0.26561354284504446
2.1666666666666665,1.6130000000000002,1.85261525833779,1.8529384990439373,324.8455812224929,0.2655189799928694
2.183333333333333,1.6118000000000001,1.8515682527775943,1.8484812185831796,325.2130656958499,0.2654239823771901
2.2,1.6106000000000003,1.8505223813408695,1.844035129454435,325.58077502668704,0.2653285690678979
2.216666666666667,1.6094000000000002,1.8494777166681076,1.839600507635844,325.9486829919676,0.2652327189052468
2.2333333333333334,1.6082000000000003,1.8484343403378483,1.835177665337854,326.3167600363272,0.26513640815038964
2.25,1.6070000000000002,1.8473925897310437,1.8307679949664615,326.68488593602956,0.2650395396495777
2.2666666666666666,1.6058,1.8463522006279216,1.8263703398497158,327.05315278521687,0.26494218882883497
2.283333333333333,1.6046,1.8453128130329228,1.8219831458383218,327.4216872939417,0.2648444586686828
2.3,1.6034,1.8442748038890038,1.8176079714946043,327.79035507363267,0.26474624065607133
2.316666666666667,1.6022,1.8432380936881863,1.8132444466720887,328.1591833559194,0.26464755726940553
2.3333333333333335,1.601,1.8422029092755157,1.808893489974579,328.5280902929728,0.26454834301967706
2.35,1.5998,1.841169054079389,1.80455423888781,328.8971447618353,0.26444865400363493
2.3666666666666667,1.5986,1.8401362684148368,1.800225571354518,329.26643869476175,0.26434856449592314
2.3833333333333333,1.5974000000000002,1.8391045311397447,1.7959073692505811,329.6359791345977,0.26424808027851393
2.4,1.5962,1.8380742991767531,1.7916015117333837,330.00560151007306,0.26414706973531843
2.4166666666666665,1.5950000000000002,1.8370454678761237,1.7873075252264896,330.3753421307746,0.2640455625933506
2.433333333333333,1.5938,1.8360180424846269,1.7830253964577154,330.74519796074736,0.26394355700667055
2.45,1.5926000000000002,1.834991690412429,1.7787537070788495,331.11528786922753,0.2638411482817495
2.466666666666667,1.5914000000000001,1.8339666944994808,1.7744936026646168,331.4855090516459,0.26373825478566365
2.4833333333333334,1.5902000000000003,1.8329431684872568,1.7702455210273746,331.85581924576974,0.26363484347638755
2.5,1.5890000000000002,1.83192095931432,1.7660087924565993,332.22627268113166,0.26353095805512317
2.5166666666666666,1.5877666666666668,1.830899996574506,1.761783092770303,332.5968939247626,0.2634155581412894
2.533333333333333,1.5865333333333336,1.829880307157612,1.7575685013965785,332.9676723028554,0.26329968833483075
2.55,1.5853000000000002,1.8288616777615292,1.7533641065677192,333.3386846301293,0.263183409767168
2.566666666666667,1.584066666666667,1.8278442989787425,1.749170665122346,333.7098607591112,0.2630666673416069
2.5833333333333335,1.5828333333333333,1.826828466602973,1.7449893624087074,334.08109159741156,0.2629493756542328
2.6,1.5816000000000001,1.8258136832834144,1.7408181192527297,334.4525579036497,0.2628316776183697
2.6166666666666667,1.5803666666666667,1.8248000534127988,1.7366573362036795,334.82422082460323,0.262713542947521
2.6333333333333333,1.5791333333333335,1.8237875786319164,1.7325069906552062,335.1960790187571,0.2625949709337314
2.65,1.5779,1.8227761374877975,1.7283665565253126,335.5681764598642,0.2624759963216063
2.6666666666666665,1.5766666666666669,1.821766090653655,1.7242374801462186,335.9403796045119,0.26235651500779983
2.683333333333333,1.5754333333333335,1.82075740873999,1.7201196085987236,336.31269811887137,0.2622365352090078
2.7,1.5742000000000003,1.8197495329560356,1.716010632921765,336.685337634059,0.26211621765794635
2.716666666666667,1.5729666666666666,1.818743175752183,1.7119134287752973,337.05803396628806,0.2619953568976687
2.7333333333333334,1.5717333333333334,1.8177383164691072,1.7078278775136757,337.4307933542634,0.26187395863067614
2.75,1.5705,1.816734338884245,1.7037514445746995,337.80384356128974,0.26175220018095796
2.7666666666666666,1.5692666666666668,1.8157315845045614,1.699685489827141,338.17705711449355,0.2616299829367916
2.783333333333333,1.5680333333333334,1.8147297139898564,1.695628610651335,338.5505597294096,0.26150740447885784
2.8,1.5668000000000002,1.8137291236116497,1.6915823846393279,338.9242030352268,0.2613843503977353
2.816666666666667,1.5655666666666668,1.8127298104580438,1.687546769866908,339.2979871130501,0.261260821314532
2.8333333333333335,1.5643333333333336,1.8117314744773474,1.6835205270470865,339.6720234658536,0.26113690351093544
2.85,1.5631000000000002,1.8107341473020337,1.6795037584784378,340.0462997597962,0.2610125876743712
2.8666666666666667,1.5618666666666667,1.8097382085279463,1.6754979644814483,340.42067267274336,0.26088776416811277
2.8833333333333333,1.5606333333333335,1.8087432986352834,1.6715016704508447,340.795276458476,0.26076253644008535
2.9,1.5594000000000001,1.8077493178729123,1.6675144509558035,341.1701482104176,0.26063693306391666
2.9166666666666665,1.5581666666666667,1.8067566803830437,1.6635379400791797,341.5451309772155,0.26051083442922096
2.933333333333333,1.5569333333333335,1.8057655672856614,1.6595728315260798,341.9201550181086,0.2603841880988253
2.95,1.5557,1.8047754536600564,1.6556169962778537,342.29541795337224,0.2602571452549903
2.966666666666667,1.5544666666666667,1.8037863933435996,1.651670624314311,342.6708988124246,0.260129690190067
2.9833333333333334,1.5532333333333335,1.802798400480312,1.6477337465029982,343.04659159362393,0.2600018186440376
3.0,1.552,1.8018110927083324,1.6438048166817902,343.4226414039557,0.2598736407334362
3.0166666666666666,1.5506,1.8008245329607167,1.6398840653391118,343.7990242817477,0.25968930959072595
3.033333333333333,1.5492000000000001,1.7998389297200705,1.6359722989943641,344.1756604405927,0.25950456605237476
3.05,1.5478,1.7988546331195194,1.6320708809491893,344.55241530516133,0.2593193091889563
3.066666666666667,1.5464,1.7978715988716927,1.628179607017506,344.92930475947384,0.2591335518404372
3.0833333333333335,1.545,1.7968892667191747,1.6242962356513178,345.3065431021031,0.2589474555535408
3.1,1.5436,1.7959079871671855,1.6204221303918485,345.6839954255044,0.25876091931414485
3.1166666666666667,1.5422,1.7949276197599724,1.6165567130756195,346.0617152503649,0.258573983634856
3.1333333333333333,1.5408000000000002,1.793948399572297,1.6127008862706151,346.4396114077804,0.25838658082509625
3.15,1.5394,1.7929703438232518,1.6088546916229824,346.8176764123223,0.25819870599095124
3.1666666666666665,1.538,1.7919931885233251,1.6050170668418633,347.196011699171,0.25801043522208883
3.183333333333333,1.5366000000000002,1.791016794057601,1.6011874426524106,347.5746710959077,0.2578218087466765
3.2,1.5352000000000001,1.790041489889267,1.5973670889339877,347.9535264208579,0.2576327317401774
3.216666666666667,1.5338,1.7890668690203777,1.5935543897639102,348.3327354322381,0.25744332140299125
3.2333333333333334,1.5324,1.7880929584479361,1.5897494320593621,348.71228764676965,0.25725356997010446
3.25,1.5310000000000001,1.7871201214026255,1.5859536133127716,349.09204115292977,0.25706337295487075
3.2666666666666666,1.5296,1.7861484064618103,1.582167098396742,349.47197623887337,0.25687271645784526
3.283333333333333,1.5282,1.7851776971454136,1.5783894093574826,349.85213776027706,0.25668163405940164
3.3,1.5268,1.7842078076244117,1.5746198013197787,350.23259809333814,0.25649017925461626
3.316666666666667,1.5254,1.7832389691493997,1.5708591511163488,350.6132660784099,0.2562982856069032
3.3333333333333335,1.524,1.7822707744954764,1.5671058575041925,350.9943014392836,0.25610607023023674
3.35,1.5226,1.7813033517117975,1.563360398488863,351.3756537687695,0.25591349634168375
3.3666666666666667,1.5211999999999999,1.7803365961701598,1.5596223504878353,351.75736427379826,0.25572059403259256
3.3833333333333333,1.5198,1.7793706514142849,1.555892249790169,352.1393762021873,0.2555273220928936
3.4,1.5184000000000002,1.7784059682796967,1.5521718142419991,352.521510605661,0.2553335511111085
3.4166666666666665,1.5170000000000001,1.777442548736088,1.5484610250510442,352.9037656114753,0.2551392806541184
3.433333333333333,1.5156,1.7764799817901662,1.5447582759423748,353.28630358884897,0.2549446288228526
3.45,1.5142,1.7755179403089338,1.5410622908023723,353.6692545574863,0.2547496895521416
3.466666666666667,1.5128000000000001,1.774556791081586,1.5373744608167894,354.0524724854071,0.2545543576126475
3.4833333333333334,1.5114,1.773596459368507,1.5336944791735017,354.4359868592191,0.2543586545147998
3.5,1.51,1.772637098837028,1.5300229141691328,354.81973591928113,0.25416253625324914
3.5166666666666666,1.5089,1.7716787423406808,1.5263598696860945,355.2037059483726,0.2540670108346106
3.533333333333333,1.5078,1.7707211193885304,1.5227042918098392,355.5880049735549,0.25397118957666526
3.55,1.5067000000000002,1.769764388203807,1.5190567653802058,355.97256926001654,0.2538750268721465
3.566666666666667,1.5056,1.7688085952134003,1.515417446821727,356.35737970512866,0.2537785091653082
3.5833333333333335,1.5045000000000002,1.767854127590416,1.5117877867026692,356.74227956157773,0.2536815251011555
3.6,1.5034,1.7669006759416774,1.5081665843321355,357.12739264820596,0.25358416319814525
3.6166666666666667,1.5023000000000002,1.7659484035894129,1.5045544370237331,357.51265218902125,0.2534863763236835
3.6333333333333333,1.5012,1.7649972397719593,1.5009510527990817,357.89808591021057,0.2533881845299616
3.65,1.5001,1.7640469022057337,1.497355341307053,358.2838076416225,0.25328966862601887
3.6666666666666665,1.499,1.7630974226896485,1.4937674037782986,358.6698041625234,0.2531908192627273
3.683333333333333,1.4979,1.7621492650090793,1.4901889702318831,359.05588612321674,0.25309150299716443
3.7,1.4968000000000001,1.7612020450276142,1.4866185678584944,359.44220905460867,0.25299182991419583
3.716666666666667,1.4957000000000003,1.7602556527403015,1.4830557625587175,359.8288174203483,0.252891831396372
3.7333333333333334,1.4946000000000002,1.7593103145997788,1.4795013866300408,360.21561819354963,0.2527914421557019
3.75,1.4935,1.758366006146066,1.4759553265374423,360.6026206607602,0.25269066898541964
3.7666666666666666,1.4924000000000002,1.7574227754223082,1.4724177410346506,360.98980438460217,0.2525894978430709
3.783333333333333,1.4913,1.7564804066925996,1.4688878006004018,361.3772573371154,0.2524879905151829
3.8,1.4902000000000002,1.7555389393130412,1.4653656335582166,361.7649629247899,0.2523861354761585
3.816666666666667,1.4891,1.7545985548962078,1.4618518987702793,362.1528457234458,0.2522838802871874
3.8333333333333335,1.488,1.7536593338109645,1.458346874202047,362.54087168535756,0.25218120160220814
3.85,1.4869,1.7527210668280606,1.4548497576864357,362.9291264779638,0.2520781593660379
3.8666666666666667,1.4858000000000002,1.7517836261782154,1.4513600540562406,363.3176625324206,0.25197479012148316
3.8833333333333333,1.4847000000000001,1.7508470792105446,1.4478779955617358,363.70645155305186,0.25187107429280725
3.9,1.4836000000000003,1.749911475902485,1.4444037488066508,364.09547229138866,0.2517669972947028
3.9166666666666665,1.4825000000000002,1.7489767555480757,1.4409370692939802,364.48474949573017,0.2516625763891191
3.933333333333333,1.4814000000000003,1.7480430737969812,1.4374785146354312,364.87421775293495,0.2515577665770406
3.95,1.4803000000000002,1.747110425618341,1.4340280455710204,365.26387841715217,0.25145256909192176
3.966666666666667,1.4792,1.7461786493090807,1.4305850444420514,365.6537984680147,0.2513470302728976
3.9833333333333334,1.4781000000000002,1.7452479723900471,1.4271503321640298,366.0438820460836,0.2512410844185251
4.0,1.477,1.7443182423633634,1.423723325696969,366.4341923422031,0.25113477522483607
4.016666666666667,1.4760000000000002,1.7433896118029049,1.4203045672640529,366.8246645740861,0.25106207665436
4.033333333333333,1.475,1.7424619958449576,1.4168937238829193,367.2153336240185,0.2509890188438762
4.05,1.4740000000000002,1.7415353985094528,1.413490790396129,367.6061970760751,0.2509156003333491
4.066666666666666,1.473,1.7406098201067997,1.4100957480447653,367.99725406907584,0.2508418207322088
4.083333333333333,1.4720000000000002,1.7396852597104644,1.4067085736043392,368.38850426189885,0.2507676800078169
4.1,1.471,1.7387617157730357,1.4033292416649488,368.7799475763236,0.2506931783082442
4.116666666666666,1.4700000000000002,1.7378391863801017,1.3999577255719462,369.1715840912693,0.2506183158892561
4.133333333333334,1.469,1.7369176693765729,1.396593997894421,369.56341399028906,0.2505430930779899
4.15,1.4680000000000002,1.7359971624392598,1.3932380306944747,369.95543753145944,0.2504675102520882
4.166666666666667,1.467,1.7350776631236593,1.389889795700646,370.34765502799075,0.25039156782624633
4.183333333333334,1.4660000000000002,1.7341591688966755,1.386549264428985,370.7400668346592,0.2503152662427999
4.2,1.465,1.7332416771607688,1.3832164082721015,371.13267333778083,0.2502386059647747
4.216666666666667,1.4640000000000002,1.7323251852723616,1.3798911985667668,371.5254749475487,0.2501615874705845
4.233333333333333,1.463,1.7314096905561838,1.3765736066463037,371.91847209204224,0.2500842112498953
4.25,1.4620000000000002,1.730495190316626,1.3732636038817774,372.31166521246485,0.25000647780034807
4.266666666666667,1.461,1.7295816818468133,1.3699611617146656,372.70505475931736,0.24992838762493477
4.283333333333333,1.46,1.7286691624359627,1.3666662516830854,373.09864118927663,0.24984994122986845
4.3,1.459,1.7277576293753945,1.3633788454429805,373.49242496262525,0.24977113912283896
4.316666666666666,1.4580000000000002,1.7268470799634894,1.3600989147853721,373.8864065411131,0.24969198181157096
4.333333333333333,1.457,1.7259375115098206,1.3568264316505045,374.2805863861572,0.24961246980261967
4.35,1.456,1.725028921338627,1.3535613681395395,374.6749649573092,0.2495326036003546
4.366666666666666,1.455,1.7241213067917625,1.350303696524264,375.0695427109383,0.24945238370609513
4.383333333333334,1.4540000000000002,1.7232146652312,1.347053389255157,375.46432009909506,0.24937181061737318
4.4,1.453,1.722308994041203,1.3438104189681965,375.8592975685084,0.24929088482729053
4.416666666666667,1.452,1.7214042906301927,1.3405747584905274,376.25447555970965,0.24920960682396587
4.433333333333334,1.451,1.7205005524323742,1.3373463808452382,376.6498545062511,0.24912797709004914
4.45,1.4500000000000002,1.7195977769091673,1.334125259255393,377.04543483400545,0.24904599610229294
4.466666666666667,1.449,1.7186959615504445,1.330911367147371,377.4412169605416,0.24896366433117892
4.483333333333333,1.448,1.7177951038756363,1.3277046781536748,377.83720129455645,0.24888098224058347
4.5,1.447,1.716895201434697,1.3245051661152623,378.2333882353599,0.24879795028748283
4.516666666666667,1.4462333333333335,1.7159963444970598,1.321313134044852,378.62973726967004,0.2487948160167049
4.533333333333333,1.4454666666666667,1.7150986055180104,1.318128820356693,379.02621550467,0.24879135413909645
4.55,1.4446999999999999,1.7142019892882825,1.3149522227365407,379.4228197971113,0.24878756276294373
4.566666666666666,1.4439333333333333,1.7133064982962691,1.311783330715663,379.8195480078087,0.24878344066323257
4.583333333333333,1.4431666666666667,1.7124121339133294,1.308622129905813,380.21639848325225,0.24877898693895986
4.6,1.4424,1.7115188968249218,1.3054686035434617,380.61336986772346,0.24877420088863456
4.616666666666666,1.4416333333333333,1.710626787248489,1.3023227332716718,381.01046100861333,0.24876908194741765
4.633333333333334,1.4408666666666667,1.7097358050619076,1.2991844996016493,381.40767090074,0.24876362965009446
4.65,1.4401000000000002,1.7088459498866453,1.296053882211833,381.80499865036967,0.24875784360711756
4.666666666666667,1.4393333333333334,1.7079572211451868,1.2929308601545069,382.2024434504112,0.2487517234880722
4.683333333333334,1.4385666666666665,1.707069618102571,1.2898154120052512,382.60000456249156,0.24874526900971958
4.7,1.4378,1.7061831398975522,1.2867075159749763,382.99768130352,0.24873847992702916
4.716666666666667,1.4370333333333334,1.7052977855666223,1.2836071499962092,383.3954730353302,0.24873135602626542
4.733333333333333,1.4362666666666666,1.7044135540629817,1.2805142917911092,383.793379156499,0.24872389711952755
4.75,1.4355,1.7035304442717818,1.2774289189259889,384.19139909576836,0.24871610304036196
